Date,speed_rpm,speed_Hz,Current,Voltage,temp_mot,temp_amb,1x[Vibration],2x[Vibration],3x[Vibration],4x[Vibration],5x[Vibration],6x[Vibration],7x[Vibration],8x[Vibration],9x[Vibration],10x[Vibration],1x[Current],2x[Current],3x[Current],4x[Current],5x[Current],6x[Current],7x[Current],8x[Current],9x[Current],10x[Current],1x[Voltage],2x[Voltage],3x[Voltage],4x[Voltage],5x[Voltage],6x[Voltage],7x[Voltage],8x[Voltage],9x[Voltage],10x[Voltage],0-4k_Hz[Vibration],4k-8k_Hz[Vibration],8k-16kHz[Vibration],16k-26kHz[Vibration],0-4k_Hz[Current],4k-8k_Hz[Current],8k-16kHz[Current],16k-26kHz[Current],0-4k_Hz[Voltage],4k-8k_Hz[Voltage],8k-16kHz[Voltage],16k-26kHz[Voltage],Anomaly_Count,Anomaly,Anomaly_Details,target,temp_delta,power,temp_current_ratio,current_voltage_ratio,vib_sum,vib_mean,vib_std,vib_instability,vib_2x_1x_ratio,vib_3x_1x_ratio,vib_4x_1x_ratio,dominant_harmonic,freq_low,freq_high,freq_ratio,delta_Current,delta_Voltage,delta_temp_mot,delta_vib_sum,delta_power
2020-12-02 17:32:28.023,7880.81998,131.347,1.803482,2.944492,36.439912,21.829992,0.234107,0.060624,0.1653,0.027782,0.201016,0.232325,0.49275,0.090165,0.327938,0.426446,0.033504,0.020626,0.026206,0.020416,0.022709,0.311138,0.017046,0.020152,0.053827,0.022194,0.00685,0.006627,0.006331,0.006795,0.006581,0.006491,0.006936,0.005482,0.005293,0.00692,10.247805,8.606353,41.442681,21.456341,4.71822,3.794758,6.539081,7.32829,2.165204,2.127916,4.176277,5.022584,0,Normal,,0,14.609919999999999,5.310338321144,20.205309506831785,0.6124934284080242,2.2584530000000003,0.22584530000000003,0.15319937677350026,0.678337679701549,0.2589585104247203,0.7060873873912357,0.11867223107382521,7,10.247805,62.899022,6.1378043395634485,0.21005699999999994,-0.016113000000000266,0.05069799999999702,-0.1146619999999996,0.5928362990189999
2020-12-02 17:32:32.421,7850.07216,130.834536,1.504309,2.964396,36.468194,21.841627,0.156075,0.095924,0.139622,0.040525,0.173674,0.167545,0.430022,0.056689,0.314328,0.419733,0.034827,0.028961,0.022112,0.016507,0.015193,0.257802,0.015818,0.018845,0.054671,0.0215,0.007073,0.007027,0.006841,0.005269,0.005674,0.023103,0.006358,0.006819,0.008429,0.005261,9.290794,7.655806,33.223983,18.359625,4.48716,3.63438,6.351292,7.105694,2.101097,2.0876,4.118268,4.918624,0,Normal,,0,14.626566999999998,4.459367582363999,24.2424887440014,0.5074588550247673,1.9941370000000003,0.19941370000000003,0.1407849391456108,0.7059943180714805,0.6146019541886913,0.8945827326605799,0.2596508089059747,7,9.290794,51.583608,5.5521205184400815,-0.29917300000000013,0.019903999999999922,0.028281999999997254,-0.264316,-0.850970738780001
2020-12-02 17:32:36.822,7845.658886,130.760981,1.778021,2.947651,36.475651,21.83883,0.153067,0.093929,0.125121,0.062079,0.244099,0.138577,0.493913,0.048313,0.252842,0.478317,0.028374,0.017043,0.021279,0.017314,0.015492,0.257072,0.012279,0.022174,0.059034,0.022284,0.006486,0.006062,0.006125,0.006174,0.006309,0.023651,0.005608,0.005902,0.008451,0.005955,9.149865,6.997943,36.173091,19.495123,4.211371,3.540936,6.218619,6.974335,2.050431,2.011338,4.002737,4.808616,0,Normal,,0,14.636820999999998,5.240985378671001,20.51474701367419,0.603199293267758,2.0902570000000003,0.20902570000000004,0.16077317753354672,0.7691550729577592,0.6136463117458367,0.8174263557788419,0.40556749658646213,7,9.149865,55.668214,6.084047578844059,0.2737120000000002,-0.016744999999999788,0.007457000000002267,0.09611999999999998,0.7816177963070015
2020-12-02 17:32:41.223,7904.863897,131.747732,1.692088,2.949863,36.499798,21.851822,0.205957,0.104975,0.086933,0.050818,0.337144,0.145896,0.679109,0.053621,0.10477,0.383083,0.057524,0.048883,0.038042,0.036361,0.030907,0.386573,0.024241,0.034134,0.061562,0.034183,0.006788,0.008002,0.006736,0.007684,0.005868,0.030734,0.006079,0.006428,0.007616,0.006992,9.557401,7.924075,37.680582,20.492238,5.1149,3.791316,6.599843,7.336966,1.909513,1.858863,3.67924,4.400556,0,Normal,,0,14.647976,4.991427783944,21.570862744727222,0.5736157916486291,2.152306,0.2152306,0.19918752838758644,0.9254610096686365,0.5096937710298751,0.4220929611520851,0.24674082454104498,7,9.557401,58.17282,6.086677748479947,-0.08593300000000004,0.0022120000000001028,0.024146999999999252,0.06204899999999958,-0.24955759472700034
2020-12-02 17:32:45.621,7848.399825,130.806664,1.402463,2.973242,36.546769,21.873512,0.23203,0.059448,0.108077,0.053366,0.404868,0.068733,0.836783,0.085082,0.197966,0.213999,0.075675,0.055239,0.048687,0.051764,0.044339,0.342028,0.037504,0.041113,0.070542,0.044981,0.0088,0.007972,0.007673,0.008382,0.006784,0.030067,0.006405,0.007267,0.009646,0.007965,11.357589,9.124921,42.41263,24.751168,5.548373,4.05369,6.904534,7.747964,2.169046,2.114152,4.181302,5.013365,0,Normal,,0,14.673256999999996,4.169861895046,26.05898979153104,0.4716948704478142,2.260352,0.22603520000000002,0.24084448758058707,1.0655176166392981,0.2562082489333276,0.4657889066069043,0.22999612119122528,7,11.357589,67.163798,5.913561232053739,-0.289625,0.023378999999999817,0.04697099999999921,0.10804600000000031,-0.8215658888980002
2020-12-02 17:32:50.022,7881.979015,131.366317,1.357906,2.95239,36.558016,21.860509,0.111813,0.064106,0.077674,0.059552,0.411034,0.073945,0.765699,0.166918,0.390993,0.183175,0.024655,0.022236,0.023797,0.025165,0.019035,0.361744,0.012528,0.029492,0.060426,0.031423,0.004679,0.004677,0.004047,0.003655,0.004369,0.004518,0.003865,0.003869,0.004084,0.007173,11.002254,8.387245,35.466067,21.353267,4.484534,3.498415,5.993974,6.478664,2.165802,2.12245,4.182054,4.948147,0,Normal,,0,14.697507000000002,4.00906809534,26.922346613093985,0.4599344937491321,2.304909,0.2304909,0.2285054979977749,0.9913862022221914,0.573332260112867,0.6946777208374698,0.5326035434162396,7,11.002254,56.819334,5.164335780650037,-0.04455699999999996,-0.020852000000000093,0.011247000000004448,0.044556999999999736,-0.16079379970600005
2020-12-02 17:32:54.438,7856.206089,130.936768,1.437473,2.969451,36.574544,21.86542,0.225771,0.083406,0.116434,0.078861,0.417715,0.046591,0.793676,0.256558,0.633562,0.254481,0.042804,0.034535,0.036466,0.030592,0.030249,0.41769,0.017199,0.031814,0.079916,0.041224,0.008824,0.00746,0.00784,0.007497,0.007892,0.034322,0.008303,0.007129,0.010374,0.008104,13.366382,11.562805,49.750371,28.315511,5.754667,4.339383,7.415858,8.119951,2.298697,2.233177,4.420847,5.299145,0,Normal,,0,14.709124000000003,4.268505637323,25.443638941392294,0.48408712586939473,2.907055,0.2907055,0.2519192312588611,0.8665788272284533,0.36942742867773093,0.5157172533230574,0.34929641096509295,7,13.366382,78.065882,5.840464682215427,0.07956699999999994,0.017060999999999993,0.016528000000000986,0.6021460000000003,0.25943754198299995
2020-12-02 17:32:58.818,7897.330715,131.622179,1.727098,2.946072,36.593992,21.868852,0.228903,0.061478,0.129716,0.063329,0.499434,0.053519,0.751235,0.272909,0.718001,0.235127,0.030371,0.01625,0.026381,0.0161,0.020258,0.29162,0.012186,0.029853,0.06484,0.024469,0.009111,0.01068,0.008956,0.010056,0.009334,0.009775,0.009463,0.009353,0.009962,0.010088,12.24668,8.605503,35.545105,21.5964,4.633646,3.792021,6.470676,7.08772,2.127338,2.053977,4.047701,4.848445,0,Normal,,0,14.72514,5.0881550590560005,21.188138715926947,0.5862375393405185,3.013651,0.3013651,0.2647316857925104,0.8784417498658948,0.26857664600289205,0.5666854519163139,0.27666304067661845,7,12.24668,57.141504999999995,4.6658772010046805,0.289625,-0.023378999999999817,0.019447999999997023,0.10659599999999969,0.8196494217330006
2020-12-02 17:33:03.219,7903.882434,131.731374,1.809848,2.947335,36.611006,21.870188,0.110994,0.064592,0.098762,0.071123,0.440605,0.127629,0.660795,0.377383,0.669818,0.250592,0.021742,0.016385,0.025508,0.019315,0.014501,0.348833,0.009766,0.027349,0.062419,0.025168,0.004761,0.005803,0.007066,0.005347,0.005779,0.005382,0.005428,0.005762,0.005354,0.005717,11.181523,8.177897,33.689511,20.32607,4.341938,3.428995,5.759473,6.235564,2.023723,1.976776,3.941459,4.739989,0,Normal,,0,14.740818000000004,5.33422835508,20.228773908085103,0.6140625344590961,2.872293,0.2872293,0.23740258644479378,0.8265263552318436,0.5819413661999747,0.8897958448204408,0.6407823846334036,9,11.181523,54.015581000000005,4.83078924042816,0.08274999999999988,0.001262999999999792,0.017014000000003193,-0.14135799999999987,0.24607329602399908
2020-12-02 17:33:07.621,7909.452348,131.824206,1.453386,2.967555,36.662857,21.84361,0.108952,0.063287,0.104621,0.061311,0.423391,0.132725,0.610763,0.368796,0.637354,0.331733,0.050798,0.039441,0.048165,0.040573,0.028607,0.33703,0.022994,0.035496,0.070779,0.033647,0.008571,0.009461,0.009225,0.009629,0.006136,0.028311,0.008408,0.0098,0.00951,0.009082,11.104027,7.382502,28.39087,18.494574,5.160945,3.849254,7.083396,7.889162,2.243939,2.174963,4.354495,5.207887,0,Normal,,0,14.819247,4.31300289123,25.22582232111772,0.4897587407815525,2.8429329999999995,0.28429329999999997,0.22224567779376747,0.7817478561533722,0.5808704750715912,0.9602485498201043,0.5627340480211469,9,11.104027,46.885444,4.22238202410711,-0.35646199999999983,0.020220000000000127,0.0518509999999992,-0.029360000000000497,-1.0212254638499996
2020-12-02 17:33:12.019,7912.865644,131.881094,1.672992,2.955234,36.677267,21.868549,0.121475,0.072141,0.143971,0.058963,0.500728,0.105342,0.596221,0.329997,0.580038,0.316921,0.056028,0.041574,0.070079,0.051579,0.030055,0.400452,0.028737,0.029306,0.079586,0.038858,0.008943,0.007176,0.010743,0.008669,0.007316,0.032282,0.008273,0.007466,0.012783,0.007744,12.369372,10.52575,42.333366,29.659342,5.747155,4.235726,7.120835,7.966715,2.248294,2.185537,4.333012,5.190718,0,Normal,,0,14.808717999999999,4.944082840128,21.923157432910617,0.5661115160423845,2.8257969999999997,0.2825797,0.21310870587516806,0.7541543354854156,0.593875282980037,1.1851903683885572,0.4853920559785964,7,12.369372,71.992708,5.8202395400510225,0.21960599999999997,-0.012321000000000026,0.014409999999998035,-0.017135999999999818,0.6310799488979999
2020-12-02 17:33:16.423,7879.779939,131.329666,1.497944,2.968187,36.710307,21.878725,0.212722,0.076781,0.139335,0.049894,0.341081,0.054547,0.403688,0.268905,0.454823,0.141693,0.079983,0.047113,0.051578,0.060162,0.045675,0.360165,0.032016,0.023864,0.066845,0.050049,0.009467,0.008491,0.00865,0.008822,0.006928,0.029073,0.006739,0.006755,0.010399,0.009907,10.084903,8.235886,31.786572,19.056014,5.875612,4.349939,7.848987,8.980707,2.326345,2.198784,4.466789,5.330216,0,Normal,,0,14.831582000000001,4.446177907528,24.507129104959866,0.5046663165090339,2.143469,0.2143469,0.14724510217355277,0.6869476636870081,0.36094527129304915,0.6550098250298512,0.23455025808332003,9,10.084903,50.842586,5.041455133480213,-0.1750480000000001,0.012952999999999992,0.033039999999999736,-0.6823279999999996,-0.4979049326
2020-12-02 17:33:20.817,7865.191726,131.086529,1.135117,2.991882,36.725403,21.856688,0.230548,0.086167,0.237697,0.06179,0.479215,0.049879,0.570589,0.40593,0.530977,0.103018,0.124142,0.042208,0.044982,0.066207,0.072484,0.458956,0.053996,0.033687,0.094457,0.053246,0.013908,0.008217,0.009993,0.009877,0.010833,0.039676,0.010263,0.008157,0.013111,0.009075,12.526238,10.581824,42.287375,25.43398,7.070358,4.970469,8.657847,10.036985,2.604224,2.54231,4.968832,6.051572,0,Normal,,0,14.868715000000002,3.396136120194,32.353848105525685,0.37939898699213404,2.75581,0.27558099999999996,0.20452690940368268,0.7421662211969718,0.37374863369016426,1.0310087270329822,0.2680136023734754,7,12.526238,67.72135499999999,5.406360233615231,-0.362827,0.02369500000000002,0.015095999999999776,0.6123409999999998,-1.050041787334
2020-12-02 17:33:25.224,7874.95619,131.24927,1.752559,2.944808,36.75343,21.838138,0.163292,0.104269,0.254545,0.070434,0.474089,0.07726,0.55633,0.470068,0.520479,0.11562,0.124224,0.067398,0.069372,0.071333,0.091439,0.496002,0.063035,0.047179,0.099306,0.0594,0.011959,0.009001,0.008637,0.009137,0.011701,0.041055,0.008362,0.008847,0.010258,0.008636,12.629391,12.412777,53.615974,30.034111,7.587576,5.173821,8.852904,10.197959,2.478872,2.362379,4.651453,5.649104,0,Normal,,0,14.915292,5.160949763672,20.971293976408212,0.5951352346231061,2.8063859999999994,0.28063859999999996,0.2014318257410625,0.7177623667630273,0.6385432231830096,1.558833255762683,0.43133772628175293,7,12.629391,83.650085,6.623445659414615,0.617442,-0.04707399999999984,0.02802700000000158,0.05057599999999951,1.764813643478
2020-12-02 17:33:29.623,7910.122215,131.83537,1.704819,2.950495,36.776159,21.864482,0.150552,0.094044,0.247583,0.066434,0.302992,0.061281,0.322807,0.453949,0.280601,0.075558,0.072084,0.067372,0.07814,0.069428,0.040576,0.283205,0.040661,0.028284,0.069609,0.05196,0.009841,0.009241,0.00923,0.009759,0.007821,0.027478,0.007891,0.007652,0.008557,0.008852,8.775091,7.971178,31.885477,20.683342,4.947514,3.60607,6.395256,6.979141,2.222691,2.16317,4.342777,5.147189,0,Normal,,0,14.911677000000001,5.030059935405,21.571884757267487,0.5778077915739562,2.0558009999999998,0.2055801,0.1353467650004979,0.6583651092712665,0.6246612466124661,1.6445015675646952,0.44126946171422504,8,8.775091,52.568819000000005,5.990686478351051,-0.047739999999999894,0.005686999999999998,0.022728999999998223,-0.7505849999999996,-0.13088982826699969
2020-12-02 17:33:34.022,7887.041049,131.450684,1.590242,2.958393,36.744311,21.857359,0.212607,0.079806,0.180644,0.0657,0.280422,0.035933,0.281184,0.406823,0.222133,0.096954,0.096954,0.064155,0.064589,0.077453,0.046497,0.383291,0.053195,0.030447,0.06993,0.052389,0.011064,0.009228,0.009184,0.008874,0.008135,0.030984,0.009144,0.008031,0.009032,0.007897,8.425585,8.779963,35.041032,22.414765,5.505134,3.915943,6.726164,7.523363,1.984482,1.941556,3.815783,4.587083,0,Normal,,0,14.886952000000004,4.704560801106,23.106112780318973,0.5375357499831834,1.8622059999999996,0.18622059999999996,0.11784103310081198,0.6328034229339397,0.37536863790938213,0.8496615821680378,0.3090208694915972,8,8.425585,57.455797000000004,6.819205669398624,-0.11457700000000015,0.00789799999999996,-0.031847999999996546,-0.19359500000000018,-0.3254991342990001
2020-12-02 17:33:38.422,7878.067558,131.301126,1.720732,2.947019,36.758816,21.850614,0.161572,0.099735,0.283821,0.084881,0.373271,0.043544,0.165307,0.529455,0.362581,0.301576,0.073692,0.075435,0.121672,0.096683,0.074777,0.509071,0.069577,0.050044,0.096635,0.06569,0.011294,0.010319,0.01308,0.010514,0.009945,0.03968,0.009901,0.007817,0.012551,0.008511,11.899812,11.69784,53.610993,29.483128,6.490092,4.407299,7.453281,8.168921,2.221444,2.154341,4.27207,5.124453,0,Normal,,0,14.908202000000003,5.071029897908,21.362313248082796,0.5838890078414831,2.405743,0.24057430000000002,0.15504163361787698,0.6444646565234814,0.6172789839823732,1.756622434580249,0.5253447379496448,8,11.899812,83.094121,6.982809560352718,0.13049,-0.011373999999999995,0.014504999999999768,0.5435370000000006,0.3664690968019997
2020-12-02 17:33:42.823,7912.140942,131.869016,1.679357,2.954602,36.818223,21.880104,0.20477,0.107361,0.221834,0.081138,0.279459,0.058928,0.065788,0.446086,0.505129,0.441045,0.095798,0.083841,0.082841,0.08288,0.060135,0.462675,0.060073,0.041101,0.084188,0.061897,0.011622,0.009928,0.009645,0.010911,0.009458,0.037087,0.008688,0.007933,0.01001,0.009703,11.601136,10.430142,46.316789,27.907311,6.121524,4.266982,7.127099,7.938175,2.216752,2.131767,4.215292,5.073772,0,Normal,,0,14.938119000000004,4.961831550914,21.924000078601516,0.5683868757957925,2.411538,0.24115380000000003,0.17070634439410856,0.7078733339226193,0.5243004346339796,1.0833325194120231,0.39623968354739464,9,11.601136,74.22409999999999,6.398002747317158,-0.04137499999999994,0.007582999999999895,0.05940700000000021,0.005794999999999995,-0.10919834699399988
2020-12-02 17:33:47.219,7892.527312,131.542122,0.969618,3.000412,36.830116,21.872193,0.165019,0.102968,0.26788,0.105855,0.210305,0.120518,0.299529,0.347308,0.435805,0.406109,0.081803,0.071339,0.089509,0.079679,0.054484,0.460419,0.054602,0.041026,0.086268,0.054375,0.009088,0.00931,0.011798,0.009153,0.008666,0.037976,0.007389,0.00677,0.011417,0.00786,13.479135,11.610529,55.733978,32.362054,5.886179,3.892192,6.286256,6.811545,1.997282,1.94462,3.799848,4.60318,0,Normal,,0,14.957922999999997,2.9092534826159997,37.98415045925302,0.32316161913763847,2.461296,0.2461296,0.12425092121652682,0.5048190921227143,0.6239766329937765,1.6233282228107067,0.6414715881201559,9,13.479135,88.09603200000001,6.535733338971678,-0.709739,0.045809999999999906,0.011892999999993492,0.04975799999999975,-2.052578068298
2020-12-02 17:33:51.618,7939.24161,132.320693,1.844857,2.94386,36.852571,21.886435,0.220189,0.111972,0.209358,0.112884,0.179949,0.216351,0.490737,0.35134,0.302191,0.540892,0.061247,0.051704,0.062112,0.056011,0.042673,0.402673,0.036276,0.032866,0.074377,0.043336,0.009546,0.008603,0.009642,0.008567,0.008278,0.03362,0.00817,0.007355,0.011646,0.007836,12.956241,10.649088,51.1448,32.869311,5.42231,3.983591,6.534641,7.178527,2.227188,2.172483,4.257133,5.119595,0,Normal,,0,14.966135999999999,5.43100072802,19.975841487985246,0.6266795975352089,2.7358629999999997,0.27358629999999995,0.14773678221158512,0.5400006587010576,0.5085267656422437,0.9508104401218952,0.5126686619222577,10,12.956241,84.014111,6.484451084230372,0.875239,-0.056551999999999936,0.02245500000000078,0.2745669999999998,2.521747245404
2020-12-02 17:33:56.018,7901.27444,131.687907,1.217867,2.9843,36.872472,21.84968,0.177027,0.108438,0.229025,0.104591,0.175125,0.262042,0.543464,0.366564,0.129653,0.475251,0.070687,0.07135,0.078099,0.069507,0.047736,0.361423,0.041184,0.032386,0.080404,0.049026,0.008764,0.009302,0.00879,0.008794,0.007866,0.029343,0.00731,0.007872,0.00833,0.007753,11.952794,9.878511,44.903608,30.708038,5.07878,3.579868,5.89303,6.400297,2.052135,1.977617,3.945593,4.69515,0,Normal,,0,15.022792000000003,3.6344804881000004,30.276271546893053,0.40809134470395064,2.57118,0.257118,0.1553214950531817,0.604086431339625,0.612550627870325,1.293729205149497,0.5908194795144244,7,11.952794,75.611646,6.325855360679686,-0.6269899999999999,0.040440000000000254,0.019901000000004387,-0.1646829999999997,-1.7965202399199995
2020-12-02 17:34:00.478,7891.434785,131.523913,1.647531,2.95397,36.878675,21.862245,0.144659,0.085378,0.198546,0.093611,0.270714,0.33899,0.626533,0.494559,0.273997,0.577175,0.01936,0.017793,0.036355,0.019656,0.012691,0.406017,0.01169,0.023976,0.071424,0.021589,0.007147,0.008773,0.007611,0.0086,0.007217,0.034836,0.007009,0.007613,0.010342,0.008468,12.687093,8.71055,43.1834,27.590059,4.42218,3.289996,5.53611,5.912201,2.093915,2.063807,4.078609,4.868839,0,Normal,,0,15.01643,4.8667571480700005,22.384207034647602,0.5577345064438705,3.104162,0.31041620000000003,0.19617305893793538,0.6319678513490448,0.5902017848872174,1.3725105247513116,0.6471149392709752,7,12.687093,70.773459,5.578382612943721,0.42966400000000005,-0.03033000000000019,0.006202999999999292,0.5329820000000001,1.2322766599700001
2020-12-02 17:34:04.820,7960.539929,132.675665,1.685723,2.952074,36.920026,21.854236,0.17934,0.097536,0.168279,0.065831,0.241937,0.24889,0.624163,0.509091,0.386862,0.43328,0.018452,0.018321,0.029807,0.015147,0.010926,0.339916,0.011281,0.021912,0.053546,0.020075,0.008454,0.008305,0.00944,0.008509,0.00744,0.009611,0.007558,0.00831,0.00823,0.008527,10.828812,8.375897,35.208518,21.219806,3.760437,2.854995,4.926691,5.286045,1.961559,1.937277,3.871338,4.604967,0,Normal,,0,15.06579,4.9763790395020004,21.90159711886235,0.571030062254537,2.955209,0.2955209,0.18488081214450328,0.6256099387370007,0.5438608230177316,0.9383238541318167,0.36707371473179434,7,10.828812,56.428323999999996,5.2109431764075325,0.038192000000000004,-0.0018959999999998978,0.041350999999998805,-0.1489530000000001,0.10962189143199996
2020-12-02 17:34:09.225,7935.438252,132.257304,1.593425,2.957445,36.94642,21.868036,0.232217,0.060348,0.139762,0.076,0.480135,0.196084,0.668974,0.472036,0.331587,0.327973,0.02587,0.019407,0.032827,0.016723,0.012708,0.344441,0.013409,0.023333,0.061406,0.019917,0.008676,0.007483,0.005768,0.007235,0.007523,0.007722,0.006613,0.005699,0.005366,0.007179,11.200396,8.410131,36.94031,22.639199,4.239741,3.220941,5.634758,6.078973,2.011062,1.942641,3.870428,4.622461,0,Normal,,0,15.078384000000003,4.712466799125,23.18679573873888,0.5387843222781827,2.9851159999999997,0.2985116,0.19681442416720035,0.6593191827962477,0.25987761447266994,0.6018594676531003,0.3272800871598548,7,11.200396,59.579509,5.319410938684668,-0.09229799999999999,0.005370999999999793,0.02639400000000336,0.029906999999999684,-0.26391224037700045
2020-12-02 17:34:13.621,7908.859882,131.814331,1.182858,2.988407,36.960381,21.878849,0.232557,0.067251,0.105295,0.091684,0.503738,0.156852,0.644432,0.334769,0.131112,0.215529,0.031187,0.025393,0.030498,0.016278,0.017231,0.353836,0.017048,0.02422,0.060314,0.016727,0.003989,0.003433,0.005389,0.003658,0.003447,0.003027,0.003379,0.003104,0.003363,0.003506,10.676303,9.290276,39.218173,23.99143,4.841493,3.678055,6.568611,7.294635,2.10876,2.023581,4.033274,4.840097,0,Normal,,0,15.081532,3.5348611272059998,31.246676270524443,0.3958155632750157,2.483219,0.2483219,0.1917235576010708,0.7720767181673094,0.28918071698551323,0.452770718576521,0.39424313179134574,7,10.676303,63.209603,5.920551617914928,-0.4105670000000001,0.030962000000000156,0.013960999999994783,-0.5018969999999996,-1.1776056719190002
2020-12-02 17:34:18.019,7893.080916,131.551349,1.437473,2.968187,36.977145,21.864787,0.155178,0.089651,0.099931,0.110617,0.626042,0.116361,0.783471,0.22323,0.157645,0.292027,0.04362,0.035511,0.042243,0.025128,0.025032,0.358567,0.026377,0.030467,0.080405,0.017634,0.008415,0.007884,0.010449,0.007045,0.006926,0.030095,0.007729,0.008347,0.011411,0.006935,13.119432,9.480971,46.865877,26.549779,4.862675,3.660568,6.363183,7.071661,2.140267,2.072467,4.133503,4.956897,0,Normal,,0,15.112358,4.266688671451,25.72371446281078,0.4842932739749888,2.654153,0.2654153,0.24247466025089898,0.9135670032997305,0.577730090605627,0.6439765946203715,0.712839448890951,7,13.119432,73.415656,5.5959477513965545,0.25461500000000004,-0.020220000000000127,0.016764000000002,0.17093399999999992,0.7318275442450002
2020-12-02 17:34:22.418,7879.241469,131.320691,1.809848,2.940069,36.976651,21.875373,0.183419,0.108375,0.105178,0.086195,0.474092,0.150951,0.931871,0.135344,0.35506,0.310245,0.038583,0.047511,0.037802,0.03304,0.024914,0.37416,0.019683,0.031138,0.071927,0.016753,0.007197,0.009444,0.007551,0.008178,0.007079,0.03074,0.006466,0.007808,0.010091,0.007023,11.341817,9.107315,38.517164,23.376409,5.422192,3.933882,7.126484,8.083153,2.182073,2.152358,4.278231,5.10822,0,Normal,,0,15.101277999999997,5.321077999511999,20.4308046863604,0.6155801105348208,2.84073,0.284073,0.26108225993438244,0.9190674929837839,0.5908602707462149,0.5734302335090694,0.4699349576652364,7,11.341817,61.893573,5.4571126478235366,0.3723749999999999,-0.028118000000000087,-0.0004940000000033251,0.18657700000000021,1.0543893280609993
2020-12-02 17:34:26.819,7865.565336,131.092756,1.488396,2.966291,36.945057,21.859264,0.244678,0.129236,0.146291,0.13451,0.92237,0.260407,1.293816,0.074837,0.928312,0.290018,0.059265,0.069942,0.054267,0.05659,0.038414,0.403154,0.023929,0.039992,0.074159,0.027825,0.004588,0.003641,0.003707,0.005744,0.003326,0.002999,0.004458,0.004086,0.003102,0.002581,18.263798,14.579004,68.141466,32.867562,7.068316,4.748225,8.264412,9.150186,2.357062,2.251258,4.443336,5.343899,0,Normal,,0,15.085792999999999,4.415015659236,24.822061467512675,0.5017700556014228,4.424475,0.4424475,0.43493008534456823,0.9830094764792845,0.5281880675827004,0.5978919232624101,0.5497429274393284,7,18.263798,101.009028,5.530559853979987,-0.32145199999999985,0.02622200000000019,-0.031593999999998346,1.583745,-0.9060623402759989
2020-12-02 17:34:31.223,7919.087279,131.984788,1.456569,2.965344,36.993069,21.889785,0.240399,0.064923,0.144194,0.071977,0.534311,0.156234,0.602868,0.1209,0.58912,0.189631,0.031492,0.022298,0.033608,0.015922,0.013694,0.335714,0.016636,0.017999,0.054258,0.013881,0.008177,0.0095,0.009081,0.008897,0.008453,0.007851,0.007117,0.00817,0.010367,0.009503,9.900981,7.857519,33.416033,20.069453,4.083465,2.981662,5.369829,5.962172,1.924532,1.867908,3.733769,4.474372,0,Normal,,0,15.103283999999999,4.319228144736,25.39740238876428,0.4911973113406067,2.7145569999999997,0.27145569999999997,0.21655985473153705,0.797772361131253,0.27006351939899914,0.5998111473009454,0.2994064035208133,7,9.900981,53.485485999999995,5.402039050473887,-0.03182700000000005,-0.0009470000000000312,0.048011999999999944,-1.7099180000000005,-0.09578751450000045
2020-12-02 17:34:35.623,7871.145832,131.185764,1.198771,2.989039,36.998297,21.864409,0.23523,0.076091,0.170929,0.054946,0.732967,0.146909,0.958941,0.25013,0.926398,0.201407,0.065823,0.050449,0.049048,0.034194,0.037698,0.381078,0.044094,0.035028,0.092838,0.024533,0.010052,0.008904,0.006054,0.00648,0.007446,0.032299,0.008303,0.008774,0.009076,0.006919,14.536002,10.43523,50.191022,28.249284,6.360266,4.803373,8.684381,9.75653,2.351925,2.228998,4.452899,5.366201,0,Normal,,0,15.133888000000002,3.583173271069,30.863523558711382,0.40105565701886126,3.7539480000000007,0.3753948000000001,0.35337735421871935,0.9413485594864907,0.32347489690940784,0.7266462611061514,0.23358415168133317,7,14.536002,78.44030599999999,5.396277876131277,-0.25779799999999997,0.02369500000000002,0.005228000000002453,1.039391000000001,-0.7360548736669998
2020-12-02 17:34:40.025,7863.072635,131.051211,1.816213,2.943544,36.989368,21.886037,0.232616,0.084137,0.157553,0.035531,0.50297,0.15172,0.729756,0.282138,0.53265,0.128042,0.074272,0.05206,0.037424,0.037903,0.039163,0.410779,0.039413,0.034949,0.08235,0.024435,0.009256,0.007338,0.005856,0.007253,0.007592,0.034065,0.00741,0.006988,0.010777,0.007341,11.518944,9.397273,41.281944,23.381809,6.191053,4.571055,8.227602,9.432935,2.364236,2.299796,4.564347,5.473783,0,Normal,,0,15.103330999999997,5.346102878872,20.366205946108742,0.6170157470042914,2.8371130000000004,0.28371130000000006,0.22866954484634225,0.8059937860999622,0.36169910926161575,0.6773093854249063,0.15274529697011385,7,11.518944,64.663753,5.613687591501443,0.617442,-0.04549499999999984,-0.008929000000001963,-0.9168350000000003,1.7629296078030001
